comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,before_config,after_config,small_token_count,small_over_512,m3_token_count,m3_over_512,top5_promoted,top5_demoted
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q044,53a0c2bd-e2e0-5a10-8976-c6a159c1cd78,S005-Q034,30,30,0,0.5765619277954102,0.5765619277954102,0.0,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048,585,True,432,False,False,False
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,13,13,0,0.6014175415039062,0.6014175415039062,0.0,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048,598,True,442,False,False,False
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,3,3,0,0.6441569924354553,0.6441569924354553,0.0,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048,360,False,270,False,False,False
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,7,7,0,0.6390215158462524,0.6390215158462524,0.0,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048,598,True,442,False,False,False
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q052,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,17,17,0,0.615831732749939,0.615831732749939,0.0,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048,628,True,464,False,False,False
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q055,c50cce28-4618-514d-bc83-20a57b6f5562,S005-Q045,34,34,0,0.4820449650287628,0.4820449650287628,0.0,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048,628,True,464,False,False,False
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q055,cc845b3c-bd6e-511e-8bf1-44f5e08cf54a,S005-Q051,2,2,0,0.5698662996292114,0.5698662996292114,0.0,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048,464,False,342,False,False,False
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q056,749bba84-be69-55e2-98a1-a9617e473fb0,S005-Q050,24,24,0,0.5960949659347534,0.5960949659347534,0.0,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048,604,True,443,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q007,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,3,3,0,0.5867940187454224,0.5867940187454224,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,425,False,316,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q011,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,6,6,0,0.5853128433227539,0.5853128433227539,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,425,False,316,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q011,dc12b285-c21d-5cfe-84a2-d016fce5ffe6,S001-Q007,4,4,0,0.6065503358840942,0.6065503358840942,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,547,True,401,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q013,2631e802-75be-5089-9418-baece6a717cf,S001-Q001,9,9,0,0.6467055678367615,0.6467055678367615,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,425,False,316,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q013,9b4b60a1-f0f9-5368-b4ce-b441752321bb,S001-Q006,4,4,0,0.6664960980415344,0.6664960980415344,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,558,True,406,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q014,f99dbe58-f286-568d-b1fe-f1ebe59c0e0a,S001-Q008,2,2,0,0.6770979166030884,0.6770979166030884,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,587,True,428,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q021,f1228bac-12d1-520f-9787-52a8cdcd49db,S001-Q015,12,12,0,0.6458772420883179,0.6458772420883179,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,575,True,425,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q022,34fa3574-894f-575c-b9b0-0a183473746e,S001-Q012,10,10,0,0.6709951758384705,0.6709951758384705,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,557,True,411,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q022,55e7e466-3b1c-5014-85fc-2a14618ce254,S001-Q018,13,13,0,0.6568208932876587,0.6568208932876587,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,550,True,404,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q026,289ba3d6-8b24-5c77-8df9-7af211ee1007,S001-Q014,5,5,0,0.6846210360527039,0.6846210360527039,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,598,True,439,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q026,88e975b7-0f5a-5f5c-98ce-e461dcab93b8,S001-Q019,9,9,0,0.6645084023475647,0.6645084023475647,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,591,True,439,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q028,44777fdf-abd5-5570-b0aa-8e3f1cb44000,S001-Q022,5,5,0,0.5579071640968323,0.5579071640968323,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,588,True,433,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q033,d5c03971-3795-5256-a75f-b3921d61a92d,S001-Q023,4,4,0,0.577375590801239,0.577375590801239,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,586,True,429,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q033,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,18,18,0,0.5544382333755493,0.5544382333755493,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,593,True,435,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q035,b4497adc-7393-57c0-8917-ce3372fbd151,S001-Q029,22,22,0,0.5790352821350098,0.5790352821350098,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,593,True,435,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q039,31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62,S001-Q027,3,3,0,0.568207323551178,0.568207323551178,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,598,True,433,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q039,c107828c-a741-55f6-8e0c-446cfbdba215,S001-Q032,5,5,0,0.5584201216697693,0.5584201216697693,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,481,False,355,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q042,0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc,S001-Q036,6,6,0,0.5641685724258423,0.5641685724258423,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,401,False,303,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q044,32b5d492-2df9-5ed9-ac46-caca5c87097c,S001-Q034,14,14,0,0.432625949382782,0.432625949382782,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,476,False,343,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q044,4054aab2-0aa7-5019-b341-077265511add,S001-Q040,16,16,0,0.4285363554954529,0.4285363554954529,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,584,True,432,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S001,S001-Q049,de592e81-e050-536b-8909-32866c85f6c2,S001-Q043,5,5,0,0.6595572233200073,0.6595572233200073,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,481,False,353,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q007,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,3,3,0,0.5378185510635376,0.5378185510635376,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,413,False,309,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q011,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,7,7,0,0.422049880027771,0.422049880027771,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,413,False,309,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q011,03c3981b-3b09-56ca-a545-043c8ff0d240,S002-Q007,3,3,0,0.46529245376586914,0.46529245376586914,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,477,False,358,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q013,f70d87dd-c4b9-59de-a761-869308b1818b,S002-Q001,8,8,0,0.44430088996887207,0.44430088996887207,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,413,False,309,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q013,a6c0000c-f234-59a1-b6e5-1283680d9b77,S002-Q006,7,7,0,0.4702242910861969,0.4702242910861969,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,485,False,362,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q014,37d568b0-90c6-5481-b7d9-e0101fd95e52,S002-Q008,6,6,0,0.5366994142532349,0.5366994142532349,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,521,True,384,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q021,691ce2a8-c4c3-51f3-8cb7-32f42cdee99e,S002-Q015,6,6,0,0.6736302971839905,0.6736302971839905,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,384,False,285,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q022,4d8b4bb3-4a1f-538c-af07-cc0ce19ea796,S002-Q012,5,5,0,0.7715458869934082,0.7715458869934082,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,475,False,359,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q022,b304ab57-b911-5070-88ba-fca4f39a37e8,S002-Q018,9,9,0,0.753414511680603,0.753414511680603,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,571,True,420,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q026,00ce1b35-d357-53e0-a42e-a8f97d4a07f0,S002-Q014,3,3,0,0.6859176754951477,0.6859176754951477,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,382,False,286,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q026,e64218f2-62ce-555a-ba53-f3fd1214e0f7,S002-Q019,5,5,0,0.68051677942276,0.68051677942276,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,570,True,428,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q028,42756865-0f8f-5dcc-a050-6ecec5b828ce,S002-Q022,4,4,0,0.7946102619171143,0.7946102619171143,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,413,False,311,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q033,79860bb6-6010-5ca0-ac81-f4327e2bff44,S002-Q023,1,1,0,0.7638229131698608,0.7638229131698608,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,391,False,292,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q033,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,20,20,0,0.7098861932754517,0.7098861932754517,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,564,True,423,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q035,893b3ae9-1f94-5436-8c6d-54e200693867,S002-Q029,29,29,0,0.727476954460144,0.727476954460144,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,564,True,423,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q039,0dd982c7-f7b2-5ac0-8c16-56d44bbe4330,S002-Q027,15,15,0,0.6867307424545288,0.6867307424545288,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,383,False,295,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q039,78a623b8-bff9-5b45-b990-24d74e714f9b,S002-Q032,1,1,0,0.739738941192627,0.739738941192627,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,372,False,281,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q042,5c22c135-b86e-56a3-83eb-7484d1183dca,S002-Q036,9,9,0,0.7418780326843262,0.7418780326843262,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,658,True,479,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q044,57b8caa3-b46e-50f2-a65a-bb244543b1c3,S002-Q034,31,31,0,0.7238383293151855,0.7238383293151855,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,631,True,469,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q044,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,8,8,0,0.7525932788848877,0.7525932788848877,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,556,True,411,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q049,57600f18-283a-5f61-bf9e-7a48d4f8d3c5,S002-Q043,3,3,0,0.7226399779319763,0.7226399779319763,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,527,True,388,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q052,647fce0c-6320-5a98-819d-50dff3300582,S002-Q040,2,2,0,0.5972784161567688,0.5972784161567688,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,556,True,411,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q052,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,11,11,0,0.568000316619873,0.568000316619873,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,634,True,461,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q055,d728a292-3080-5624-89ff-d8e05d09e8ca,S002-Q045,17,17,0,0.5698753595352173,0.5698753595352173,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,634,True,461,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q055,2e583969-bc65-5074-a7fe-0424438cd092,S002-Q051,2,2,0,0.6160084009170532,0.6160084009170532,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,585,True,428,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q056,e40ec65e-2907-515a-b1dd-3bec39109106,S002-Q050,35,35,0,0.40786978602409363,0.40786978602409363,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,653,True,477,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q063,3549589e-05fe-5631-9385-5379f8dd4396,S002-Q057,2,2,0,0.6905909776687622,0.6905909776687622,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,525,True,389,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q065,a2f4bee5-f836-545e-8197-d79f3f2d284c,S002-Q053,24,24,0,0.6093257069587708,0.6093257069587708,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,626,True,458,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q065,7cf76f8c-3ecc-5aa0-8867-9b1934ccb270,S002-Q058,17,17,0,0.6189762949943542,0.6189762949943542,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,654,True,485,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q066,166328f1-a89c-5b18-8a53-02ac909e0849,S002-Q056,1,1,0,0.6624794006347656,0.6624794006347656,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,523,True,383,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q066,323c7c4f-02b6-5801-9c72-3623423fb3c6,S002-Q062,4,4,0,0.6249976754188538,0.6249976754188538,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,508,False,373,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S002,S002-Q070,95dce1c8-76eb-5c10-b622-b77e03c00526,S002-Q064,53,53,0,0.47740548849105835,0.47740548849105835,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,525,True,383,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q007,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,2,2,0,0.5541847944259644,0.5541847944259644,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,635,True,469,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q011,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,3,3,0,0.6487732529640198,0.6487732529640198,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,635,True,469,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q011,aacabfac-ac8e-5c81-8f0b-9adc0eeeef33,S003-Q007,2,2,0,0.65643310546875,0.65643310546875,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,415,False,309,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q013,d84b52e5-9dec-53d0-8a9d-ddef9f5bd919,S003-Q001,6,6,0,0.5340695977210999,0.5340695977210999,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,635,True,469,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q013,914dcda3-55d6-504a-9159-f6f54938f31f,S003-Q006,7,7,0,0.5146254301071167,0.5146254301071167,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,678,True,507,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q014,22322d48-4d17-5d2e-8760-ab1acaeb9f0a,S003-Q008,2,2,0,0.6678082942962646,0.6678082942962646,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,614,True,442,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q021,1b59ffe6-5fba-511e-b39a-6529e998d6ca,S003-Q015,4,4,0,0.7456438541412354,0.7456438541412354,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,661,True,483,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q022,4b59a558-4eb8-5c30-a40b-2e1cc9df12a2,S003-Q012,1,1,0,0.6635201573371887,0.6635201573371887,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,435,False,317,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q022,bd6d22da-10ea-5784-b308-d3f5d1f57469,S003-Q018,6,6,0,0.6321638226509094,0.6321638226509094,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,443,False,316,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q026,cee54426-e3ab-5ae2-aaab-81de729e05f3,S003-Q014,15,15,0,0.6678715348243713,0.6678715348243713,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,508,False,369,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q026,bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2,S003-Q019,4,4,0,0.7131409645080566,0.7131409645080566,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,454,False,338,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q028,9ca9c523-e56d-58df-aa6b-c54a80e3dbb5,S003-Q022,4,4,0,0.6760780811309814,0.6760780811309814,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,470,False,341,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q033,c96d749e-7c02-5289-ab48-fd03586dd5b1,S003-Q023,3,3,0,0.7182896733283997,0.7182896733283997,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,457,False,344,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q033,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,11,11,0,0.6794820427894592,0.6794820427894592,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,442,False,331,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q035,1b535a84-9ae4-50ee-bbda-1d7ba186183e,S003-Q029,19,19,0,0.6383851170539856,0.6383851170539856,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,442,False,331,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q039,4ed05884-3478-5a91-a63f-3067fd41956d,S003-Q027,29,29,0,0.6785324215888977,0.6785324215888977,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,675,True,505,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q039,c94687e6-820c-5c03-a774-40d03e0f70be,S003-Q032,12,12,0,0.7145257592201233,0.7145257592201233,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,459,False,339,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q042,82bf5c46-13d0-5fb7-9826-308047a68fc7,S003-Q036,10,10,0,0.5771517753601074,0.5771517753601074,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,436,False,316,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q044,ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa,S003-Q034,24,24,0,0.5495500564575195,0.5495500564575195,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,618,True,455,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q044,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,8,8,0,0.5729957818984985,0.5729957818984985,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,440,False,320,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q049,2316a391-e779-530b-ac2f-055182347d32,S003-Q043,27,27,0,0.5903053283691406,0.5903053283691406,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,673,True,504,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q052,bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c,S003-Q040,3,3,0,0.7086988091468811,0.7086988091468811,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,440,False,320,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q052,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,18,18,0,0.6618845462799072,0.6618845462799072,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,667,True,495,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q055,cc3a667e-ea49-5490-bb5c-5a4d9db97e6f,S003-Q045,30,30,0,0.5439043045043945,0.5439043045043945,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,667,True,495,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q055,9409734e-8235-5011-8c1a-60ed15ad9024,S003-Q051,10,10,0,0.5712451934814453,0.5712451934814453,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,451,False,332,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q056,59d896c1-0734-53cf-821a-5728dd5fe548,S003-Q050,28,28,0,0.6044498085975647,0.6044498085975647,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,466,False,331,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q063,83b39f0f-a1ea-5e54-98aa-d61af4aee5f9,S003-Q057,13,13,0,0.5638749003410339,0.5638749003410339,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,442,False,330,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q065,92bbf5d0-665d-52fa-92dd-d73231b6a2f4,S003-Q053,7,7,0,0.5670916438102722,0.5670916438102722,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,425,False,316,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q065,ad470150-cd72-5d94-9d96-467573c4b92b,S003-Q058,13,13,0,0.5493208169937134,0.5493208169937134,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,446,False,326,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q066,3e1cec0a-77e2-5463-865e-1f49b78e966c,S003-Q056,5,5,0,0.5161936283111572,0.5161936283111572,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,451,False,316,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q066,e6b075df-0710-53c0-a850-a6bc715553b6,S003-Q062,19,19,0,0.47727981209754944,0.47727981209754944,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,437,False,318,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q070,6e93a473-ae4a-524c-aee1-43aafd7f6bb0,S003-Q064,8,8,0,0.5653970837593079,0.5653970837593079,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,448,False,329,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q077,21f9ae05-f6a0-5cc5-af10-142d014dcf11,S003-Q067,12,12,0,0.6962371468544006,0.6962371468544006,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,444,False,328,False,False,False
BGE-M3 2048 vs BGE-M3 1024,S003,S003-Q077,96af7f08-1678-5164-9e1e-935a577a7d1b,S003-Q071,36,36,0,0.6588612198829651,0.6588612198829651,0.0,BAAI/bge-m3，max_length=1024,BAAI/bge-m3，max_length=2048,447,False,338,False,False,False
