config,session_id,query_id,requirement_id,gold_page_id,rank,hit_at_5,a0_rank,promoted_vs_a0,demoted_vs_a0,c3_rank,promoted_vs_c3,demoted_vs_c3,previous_config,previous_rank,promoted_vs_previous,demoted_vs_previous
A4,S005,S005-Q014,S005-Q014::OUT1,S005-Q009,5,True,4,False,False,5,False,False,A3,5,False,False
A4,S005,S005-Q016,S005-Q016::OUT1,S005-Q011,7,False,2,False,True,7,False,False,A3,7,False,False
A4,S005,S005-Q018,S005-Q018::OUT1,S005-Q013,4,True,7,True,False,4,False,False,A3,4,False,False
A4,S005,S005-Q020,S005-Q020::OUT1,S005-Q015,1,True,3,False,False,1,False,False,A3,1,False,False
A4,S005,S005-Q021,S005-Q021::OUT1,S005-Q010,8,False,8,False,False,8,False,False,A3,8,False,False
A4,S005,S005-Q022,S005-Q022::OUT1,S005-Q017,1,True,2,False,False,1,False,False,A3,1,False,False
A4,S005,S005-Q024,S005-Q024::OUT1,S005-Q019,12,False,1,False,True,12,False,False,A3,12,False,False
A4,S005,S005-Q026,S005-Q026::OUT1,S005-Q021,11,False,8,False,False,11,False,False,A3,11,False,False
A4,S005,S005-Q028,S005-Q028::OUT1,S005-Q023,3,True,1,False,False,3,False,False,A3,3,False,False
A4,S005,S005-Q030,S005-Q030::OUT1,S005-Q025,18,False,14,False,False,18,False,False,A3,18,False,False
A4,S005,S005-Q032,S005-Q032::OUT1,S005-Q027,3,True,4,False,False,3,False,False,A3,3,False,False
A4,S005,S005-Q034,S005-Q034::OUT1,S005-Q029,8,False,3,False,True,8,False,False,A3,8,False,False
A4,S005,S005-Q036,S005-Q036::OUT1,S005-Q031,3,True,6,True,False,3,False,False,A3,3,False,False
A4,S005,S005-Q038,S005-Q038::OUT1,S005-Q033,3,True,4,False,False,3,False,False,A3,3,False,False
A4,S005,S005-Q040,S005-Q040::OUT1,S005-Q035,30,False,2,False,True,30,False,False,A3,30,False,False
A4,S005,S005-Q042,S005-Q042::OUT1,S005-Q037,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S005,S005-Q044,S005-Q044::OUT1,S005-Q039,10,False,4,False,True,10,False,False,A3,10,False,False
A4,S005,S005-Q046,S005-Q046::OUT1,S005-Q041,25,False,22,False,False,25,False,False,A3,25,False,False
A4,S005,S005-Q048,S005-Q048::OUT1,S005-Q043,1,True,2,False,False,1,False,False,A3,1,False,False
A4,S005,S005-Q049,S005-Q049::OUT1,S005-Q043,3,True,5,False,False,3,False,False,A3,3,False,False
A4,S005,S005-Q050,S005-Q050::OUT1,S005-Q045,31,False,20,False,False,31,False,False,A3,31,False,False
A4,S005,S005-Q051,S005-Q051::OUT1,S005-Q042,28,False,2,False,True,28,False,False,A3,29,False,False
A4,S005,S005-Q052,S005-Q052::OUT1,S005-Q047,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S005,S005-Q054,S005-Q054::OUT1,S005-Q049,25,False,10,False,False,25,False,False,A3,25,False,False
A4,S005,S005-Q056,S005-Q056::OUT1,S005-Q051,3,True,1,False,False,3,False,False,A3,3,False,False
A4,S005,S005-Q057,S005-Q057::OUT1,S005-Q048,9,False,10,False,False,9,False,False,A3,9,False,False
A4,S005,S005-Q058,S005-Q058::OUT1,S005-Q053,5,True,5,False,False,5,False,False,A3,5,False,False
A4,S006,S006-Q006,S006-Q006::OUT1,S006-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S006,S006-Q008,S006-Q008::OUT1,S006-Q003,2,True,2,False,False,2,False,False,A3,2,False,False
A4,S006,S006-Q010,S006-Q010::OUT1,S006-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S006,S006-Q012,S006-Q012::OUT1,S006-Q007,2,True,1,False,False,2,False,False,A3,1,False,False
A4,S006,S006-Q014,S006-Q014::OUT1,S006-Q009,2,True,1,False,False,2,False,False,A3,2,False,False
A4,S006,S006-Q016,S006-Q016::OUT1,S006-Q011,4,True,6,True,False,4,False,False,A3,4,False,False
A4,S006,S006-Q018,S006-Q018::OUT1,S006-Q013,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S006,S006-Q020,S006-Q020::OUT1,S006-Q015,10,False,5,False,True,10,False,False,A3,8,False,False
A4,S006,S006-Q022,S006-Q022::OUT1,S006-Q017,8,False,1,False,True,8,False,False,A3,6,False,False
A4,S006,S006-Q024,S006-Q024::OUT1,S006-Q019,8,False,2,False,True,8,False,False,A3,10,False,False
A4,S006,S006-Q026,S006-Q026::OUT1,S006-Q021,3,True,3,False,False,3,False,False,A3,3,False,False
A4,S006,S006-Q028,S006-Q028::OUT1,S006-Q023,4,True,3,False,False,4,False,False,A3,4,False,False
A4,S006,S006-Q030,S006-Q030::OUT1,S006-Q025,17,False,3,False,True,17,False,False,A3,19,False,False
A4,S006,S006-Q032,S006-Q032::OUT1,S006-Q027,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S006,S006-Q034,S006-Q034::OUT1,S006-Q029,8,False,7,False,False,8,False,False,A3,8,False,False
A4,S006,S006-Q036,S006-Q036::OUT1,S006-Q031,17,False,15,False,False,17,False,False,A3,18,False,False
A4,S006,S006-Q038,S006-Q038::OUT1,S006-Q033,3,True,1,False,False,3,False,False,A3,3,False,False
A4,S006,S006-Q039,S006-Q039::OUT1,S006-Q033,5,True,1,False,False,5,False,False,A3,5,False,False
A4,S006,S006-Q040,S006-Q040::OUT1,S006-Q035,8,False,6,False,False,8,False,False,A3,8,False,False
A4,S006,S006-Q042,S006-Q042::OUT1,S006-Q037,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S006,S006-Q044,S006-Q044::OUT1,S006-Q039,17,False,30,False,False,17,False,False,A3,19,False,False
A4,S006,S006-Q046,S006-Q046::OUT1,S006-Q041,36,False,26,False,False,36,False,False,A3,36,False,False
A4,S006,S006-Q048,S006-Q048::OUT1,S006-Q043,17,False,33,False,False,17,False,False,A3,18,False,False
A4,S006,S006-Q050,S006-Q050::OUT1,S006-Q045,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S006,S006-Q051,S006-Q051::OUT1,S006-Q043,11,False,27,False,False,11,False,False,A3,12,False,False
A4,S006,S006-Q052,S006-Q052::OUT1,S006-Q047,20,False,7,False,False,20,False,False,A3,20,False,False
A4,S006,S006-Q054,S006-Q054::OUT1,S006-Q049,3,True,1,False,False,3,False,False,A3,4,False,False
A4,S006,S006-Q056,S006-Q056::OUT1,S006-Q051,30,False,4,False,True,30,False,False,A3,19,False,False
A4,S006,S006-Q057,S006-Q057::OUT1,S006-Q047,26,False,5,False,True,26,False,False,A3,26,False,False
A4,S006,S006-Q058,S006-Q058::OUT1,S006-Q053,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S006,S006-Q060,S006-Q060::OUT1,S006-Q055,18,False,19,False,False,18,False,False,A3,22,False,False
A4,S006,S006-Q062,S006-Q062::OUT1,S006-Q057,4,True,6,True,False,4,False,False,A3,4,False,False
A4,S006,S006-Q064,S006-Q064::OUT1,S006-Q059,1,True,2,False,False,1,False,False,A3,1,False,False
A4,S006,S006-Q066,S006-Q066::OUT1,S006-Q061,29,False,23,False,False,29,False,False,A3,31,False,False
A4,S006,S006-Q068,S006-Q068::OUT1,S006-Q063,29,False,9,False,False,29,False,False,A3,31,False,False
A4,S006,S006-Q070,S006-Q070::OUT1,S006-Q065,2,True,2,False,False,2,False,False,A3,2,False,False
A4,S006,S006-Q072,S006-Q072::OUT1,S006-Q067,16,False,1,False,True,16,False,False,A3,17,False,False
A4,S006,S006-Q074,S006-Q074::OUT1,S006-Q069,40,False,2,False,True,40,False,False,A3,42,False,False
A4,S006,S006-Q076,S006-Q076::OUT1,S006-Q071,25,False,21,False,False,25,False,False,A3,27,False,False
A4,S006,S006-Q078,S006-Q078::OUT1,S006-Q073,15,False,14,False,False,15,False,False,A3,16,False,False
A4,S006,S006-Q080,S006-Q080::OUT1,S006-Q075,34,False,47,False,False,34,False,False,A3,35,False,False
A4,S007,S007-Q006,S007-Q006::OUT1,S007-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q008,S007-Q008::OUT1,S007-Q003,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q010,S007-Q010::OUT1,S007-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q012,S007-Q012::OUT1,S007-Q007,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q014,S007-Q014::OUT1,S007-Q009,2,True,2,False,False,2,False,False,A3,2,False,False
A4,S007,S007-Q016,S007-Q016::OUT1,S007-Q011,2,True,4,False,False,2,False,False,A3,2,False,False
A4,S007,S007-Q018,S007-Q018::OUT1,S007-Q013,3,True,3,False,False,3,False,False,A3,3,False,False
A4,S007,S007-Q020,S007-Q020::OUT1,S007-Q015,6,False,1,False,True,6,False,False,A3,6,False,False
A4,S007,S007-Q022,S007-Q022::OUT1,S007-Q017,1,True,2,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q024,S007-Q024::OUT1,S007-Q019,6,False,3,False,True,6,False,False,A3,6,False,False
A4,S007,S007-Q026,S007-Q026::OUT1,S007-Q021,17,False,13,False,False,17,False,False,A3,17,False,False
A4,S007,S007-Q028,S007-Q028::OUT1,S007-Q023,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q029,S007-Q029::OUT1,S007-Q023,4,True,5,False,False,4,False,False,A3,2,False,False
A4,S007,S007-Q030,S007-Q030::OUT1,S007-Q025,15,False,1,False,True,15,False,False,A3,15,False,False
A4,S007,S007-Q031,S007-Q031::OUT1,S007-Q020,15,False,7,False,False,15,False,False,A3,15,False,False
A4,S007,S007-Q032,S007-Q032::OUT1,S007-Q027,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q034,S007-Q034::OUT1,S007-Q029,1,True,3,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q036,S007-Q036::OUT1,S007-Q031,11,False,8,False,False,11,False,False,A3,11,False,False
A4,S007,S007-Q038,S007-Q038::OUT1,S007-Q033,4,True,1,False,False,4,False,False,A3,4,False,False
A4,S007,S007-Q040,S007-Q040::OUT1,S007-Q035,10,False,17,False,False,10,False,False,A3,10,False,False
A4,S007,S007-Q042,S007-Q042::OUT1,S007-Q037,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q044,S007-Q044::OUT1,S007-Q039,14,False,3,False,True,14,False,False,A3,14,False,False
A4,S007,S007-Q046,S007-Q046::OUT1,S007-Q041,22,False,22,False,False,22,False,False,A3,22,False,False
A4,S007,S007-Q048,S007-Q048::OUT1,S007-Q043,5,True,4,False,False,5,False,False,A3,5,False,False
A4,S007,S007-Q050,S007-Q050::OUT1,S007-Q045,2,True,21,True,False,2,False,False,A3,2,False,False
A4,S007,S007-Q052,S007-Q052::OUT1,S007-Q047,1,True,2,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q054,S007-Q054::OUT1,S007-Q049,10,False,3,False,True,10,False,False,A3,10,False,False
A4,S007,S007-Q056,S007-Q056::OUT1,S007-Q051,24,False,5,False,True,24,False,False,A3,24,False,False
A4,S007,S007-Q058,S007-Q058::OUT1,S007-Q053,13,False,11,False,False,13,False,False,A3,13,False,False
A4,S007,S007-Q060,S007-Q060::OUT1,S007-Q055,3,True,5,False,False,3,False,False,A3,3,False,False
A4,S007,S007-Q061,S007-Q061::OUT1,S007-Q052,7,False,14,False,False,7,False,False,A3,7,False,False
A4,S007,S007-Q062,S007-Q062::OUT1,S007-Q057,23,False,5,False,True,23,False,False,A3,23,False,False
A4,S007,S007-Q064,S007-Q064::OUT1,S007-Q059,2,True,4,False,False,2,False,False,A3,2,False,False
A4,S007,S007-Q066,S007-Q066::OUT1,S007-Q061,11,False,3,False,True,11,False,False,A3,11,False,False
A4,S007,S007-Q067,S007-Q067::OUT1,S007-Q052,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q068,S007-Q068::OUT1,S007-Q063,10,False,9,False,False,10,False,False,A3,10,False,False
A4,S007,S007-Q070,S007-Q070::OUT1,S007-Q065,21,False,9,False,False,21,False,False,A3,21,False,False
A4,S007,S007-Q072,S007-Q072::OUT1,S007-Q067,6,False,3,False,True,6,False,False,A3,6,False,False
A4,S007,S007-Q074,S007-Q074::OUT1,S007-Q069,15,False,9,False,False,15,False,False,A3,15,False,False
A4,S007,S007-Q076,S007-Q076::OUT1,S007-Q071,6,False,5,False,True,6,False,False,A3,6,False,False
A4,S007,S007-Q078,S007-Q078::OUT1,S007-Q073,30,False,39,False,False,30,False,False,A3,30,False,False
A4,S007,S007-Q080,S007-Q080::OUT1,S007-Q075,28,False,24,False,False,28,False,False,A3,10,False,False
A4,S007,S007-Q082,S007-Q082::OUT1,S007-Q077,9,False,9,False,False,9,False,False,A3,9,False,False
A4,S007,S007-Q084,S007-Q084::OUT1,S007-Q079,32,False,12,False,False,32,False,False,A3,32,False,False
A4,S007,S007-Q086,S007-Q086::OUT1,S007-Q081,41,False,36,False,False,41,False,False,A3,41,False,False
A4,S007,S007-Q088,S007-Q088::OUT1,S007-Q083,22,False,12,False,False,22,False,False,A3,22,False,False
A4,S007,S007-Q090,S007-Q090::OUT1,S007-Q085,34,False,11,False,False,34,False,False,A3,34,False,False
A4,S007,S007-Q092,S007-Q092::OUT1,S007-Q087,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S007,S007-Q094,S007-Q094::OUT1,S007-Q089,37,False,7,False,False,37,False,False,A3,37,False,False
A4,S007,S007-Q096,S007-Q096::OUT1,S007-Q091,53,False,75,False,False,53,False,False,A3,53,False,False
A4,S008,S008-Q006,S008-Q006::OUT1,S008-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S008,S008-Q008,S008-Q008::OUT1,S008-Q003,2,True,1,False,False,2,False,False,A3,2,False,False
A4,S008,S008-Q010,S008-Q010::OUT1,S008-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S008,S008-Q012,S008-Q012::OUT1,S008-Q007,2,True,1,False,False,2,False,False,A3,2,False,False
A4,S008,S008-Q014,S008-Q014::OUT1,S008-Q009,5,True,2,False,False,5,False,False,A3,4,False,False
A4,S008,S008-Q016,S008-Q016::OUT1,S008-Q011,6,False,4,False,True,6,False,False,A3,6,False,False
A4,S008,S008-Q018,S008-Q018::OUT1,S008-Q013,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S008,S008-Q019,S008-Q019::OUT1,S008-Q013,2,True,3,False,False,2,False,False,A3,2,False,False
A4,S008,S008-Q020,S008-Q020::OUT1,S008-Q015,6,False,1,False,True,6,False,False,A3,6,False,False
A4,S008,S008-Q022,S008-Q022::OUT1,S008-Q017,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S008,S008-Q024,S008-Q024::OUT1,S008-Q019,11,False,2,False,True,11,False,False,A3,11,False,False
A4,S008,S008-Q026,S008-Q026::OUT1,S008-Q021,5,True,2,False,False,5,False,False,A3,2,False,False
A4,S008,S008-Q028,S008-Q028::OUT1,S008-Q023,2,True,1,False,False,2,False,False,A3,3,False,False
A4,S008,S008-Q030,S008-Q030::OUT1,S008-Q025,13,False,1,False,True,13,False,False,A3,8,False,False
A4,S008,S008-Q031,S008-Q031::OUT1,S008-Q020,15,False,11,False,False,15,False,False,A3,15,False,False
A4,S008,S008-Q032,S008-Q032::OUT1,S008-Q027,6,False,1,False,True,6,False,False,A3,6,False,False
A4,S008,S008-Q034,S008-Q034::OUT1,S008-Q029,17,False,2,False,True,17,False,False,A3,12,False,False
A4,S008,S008-Q036,S008-Q036::OUT1,S008-Q031,16,False,26,False,False,16,False,False,A3,17,False,False
A4,S008,S008-Q038,S008-Q038::OUT1,S008-Q033,7,False,1,False,True,7,False,False,A3,7,False,False
A4,S008,S008-Q040,S008-Q040::OUT1,S008-Q035,23,False,3,False,True,23,False,False,A3,20,False,False
A4,S008,S008-Q042,S008-Q042::OUT1,S008-Q037,2,True,1,False,False,2,False,False,A3,1,False,False
A4,S008,S008-Q044,S008-Q044::OUT1,S008-Q039,19,False,1,False,True,19,False,False,A3,20,False,False
A4,S008,S008-Q046,S008-Q046::OUT1,S008-Q041,34,False,10,False,False,34,False,False,A3,33,False,False
A4,S008,S008-Q048,S008-Q048::OUT1,S008-Q043,5,True,3,False,False,5,False,False,A3,4,False,False
A4,S008,S008-Q050,S008-Q050::OUT1,S008-Q045,20,False,7,False,False,20,False,False,A3,16,False,False
A4,S008,S008-Q052,S008-Q052::OUT1,S008-Q047,21,False,2,False,True,21,False,False,A3,9,False,False
A4,S008,S008-Q054,S008-Q054::OUT1,S008-Q049,9,False,3,False,True,9,False,False,A3,5,False,True
A4,S008,S008-Q056,S008-Q056::OUT1,S008-Q051,25,False,11,False,False,25,False,False,A3,16,False,False
A4,S008,S008-Q058,S008-Q058::OUT1,S008-Q053,22,False,8,False,False,22,False,False,A3,13,False,False
A4,S008,S008-Q060,S008-Q060::OUT1,S008-Q055,1,True,3,False,False,1,False,False,A3,2,False,False
A4,S008,S008-Q061,S008-Q061::OUT1,S008-Q057,28,False,17,False,False,28,False,False,A3,23,False,False
A4,S009,S009-Q006,S009-Q006::OUT1,S009-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S009,S009-Q008,S009-Q008::OUT1,S009-Q003,4,True,1,False,False,4,False,False,A3,2,False,False
A4,S009,S009-Q010,S009-Q010::OUT1,S009-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S009,S009-Q012,S009-Q012::OUT1,S009-Q007,2,True,1,False,False,2,False,False,A3,2,False,False
A4,S009,S009-Q014,S009-Q014::OUT1,S009-Q009,4,True,2,False,False,4,False,False,A3,4,False,False
A4,S009,S009-Q016,S009-Q016::OUT1,S009-Q011,4,True,3,False,False,4,False,False,A3,4,False,False
A4,S009,S009-Q018,S009-Q018::OUT1,S009-Q013,7,False,2,False,True,7,False,False,A3,7,False,False
A4,S009,S009-Q020,S009-Q020::OUT1,S009-Q015,6,False,2,False,True,6,False,False,A3,6,False,False
A4,S009,S009-Q022,S009-Q022::OUT1,S009-Q017,9,False,1,False,True,9,False,False,A3,5,False,True
A4,S009,S009-Q024,S009-Q024::OUT1,S009-Q019,9,False,2,False,True,9,False,False,A3,7,False,False
A4,S009,S009-Q026,S009-Q026::OUT1,S009-Q021,6,False,8,False,False,6,False,False,A3,6,False,False
A4,S009,S009-Q028,S009-Q028::OUT1,S009-Q023,6,False,3,False,True,6,False,False,A3,6,False,False
A4,S009,S009-Q030,S009-Q030::OUT1,S009-Q025,3,True,3,False,False,3,False,False,A3,2,False,False
A4,S009,S009-Q032,S009-Q032::OUT1,S009-Q027,2,True,1,False,False,2,False,False,A3,3,False,False
A4,S009,S009-Q034,S009-Q034::OUT1,S009-Q029,9,False,4,False,True,9,False,False,A3,9,False,False
A4,S009,S009-Q036,S009-Q036::OUT1,S009-Q031,17,False,17,False,False,17,False,False,A3,16,False,False
A4,S009,S009-Q038,S009-Q038::OUT1,S009-Q033,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S009,S009-Q039,S009-Q039::OUT1,S009-Q033,3,True,1,False,False,3,False,False,A3,2,False,False
A4,S009,S009-Q040,S009-Q040::OUT1,S009-Q035,16,False,2,False,True,16,False,False,A3,16,False,False
A4,S009,S009-Q042,S009-Q042::OUT1,S009-Q037,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S009,S009-Q044,S009-Q044::OUT1,S009-Q039,21,False,3,False,True,21,False,False,A3,15,False,False
A4,S009,S009-Q046,S009-Q046::OUT1,S009-Q041,18,False,20,False,False,18,False,False,A3,18,False,False
A4,S009,S009-Q048,S009-Q048::OUT1,S009-Q043,17,False,6,False,False,17,False,False,A3,11,False,False
A4,S009,S009-Q050,S009-Q050::OUT1,S009-Q045,14,False,40,False,False,14,False,False,A3,13,False,False
A4,S009,S009-Q051,S009-Q051::OUT1,S009-Q046,17,False,19,False,False,17,False,False,A3,8,False,False
A4,S009,S009-Q052,S009-Q052::OUT1,S009-Q047,8,False,7,False,False,8,False,False,A3,8,False,False
A4,S009,S009-Q054,S009-Q054::OUT1,S009-Q049,31,False,5,False,True,31,False,False,A3,24,False,False
A4,S009,S009-Q056,S009-Q056::OUT1,S009-Q051,8,False,1,False,True,8,False,False,A3,7,False,False
A4,S009,S009-Q057,S009-Q057::OUT1,S009-Q050,5,True,2,False,False,5,False,False,A3,7,True,False
A4,S009,S009-Q058,S009-Q058::OUT1,S009-Q053,14,False,4,False,True,14,False,False,A3,14,False,False
A4,S009,S009-Q060,S009-Q060::OUT1,S009-Q055,15,False,3,False,True,15,False,False,A3,14,False,False
A4,S009,S009-Q062,S009-Q062::OUT1,S009-Q057,6,False,2,False,True,6,False,False,A3,5,False,True
A4,S009,S009-Q064,S009-Q064::OUT1,S009-Q059,2,True,3,False,False,2,False,False,A3,10,True,False
A4,S009,S009-Q066,S009-Q066::OUT1,S009-Q061,24,False,7,False,False,24,False,False,A3,23,False,False
A4,S009,S009-Q068,S009-Q068::OUT1,S009-Q063,31,False,7,False,False,31,False,False,A3,27,False,False
A4,S009,S009-Q070,S009-Q070::OUT1,S009-Q065,15,False,3,False,True,15,False,False,A3,20,False,False
A4,S009,S009-Q072,S009-Q072::OUT1,S009-Q067,18,False,2,False,True,18,False,False,A3,15,False,False
A4,S010,S010-Q006,S010-Q006::OUT1,S010-Q001,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S010,S010-Q008,S010-Q008::OUT1,S010-Q003,2,True,3,False,False,2,False,False,A3,2,False,False
A4,S010,S010-Q010,S010-Q010::OUT1,S010-Q005,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S010,S010-Q012,S010-Q012::OUT1,S010-Q007,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S010,S010-Q014,S010-Q014::OUT1,S010-Q009,6,False,5,False,True,6,False,False,A3,5,False,True
A4,S010,S010-Q016,S010-Q016::OUT1,S010-Q011,7,False,12,False,False,7,False,False,A3,7,False,False
A4,S010,S010-Q018,S010-Q018::OUT1,S010-Q013,5,True,6,True,False,5,False,False,A3,5,False,False
A4,S010,S010-Q020,S010-Q020::OUT1,S010-Q015,6,False,3,False,True,6,False,False,A3,6,False,False
A4,S010,S010-Q021,S010-Q021::OUT1,S010-Q010,17,False,15,False,False,17,False,False,A3,17,False,False
A4,S010,S010-Q022,S010-Q022::OUT1,S010-Q017,1,True,1,False,False,1,False,False,A3,1,False,False
A4,S010,S010-Q024,S010-Q024::OUT1,S010-Q019,6,False,2,False,True,6,False,False,A3,9,False,False
A4,S010,S010-Q026,S010-Q026::OUT1,S010-Q021,1,True,3,False,False,1,False,False,A3,2,False,False
A4,S010,S010-Q028,S010-Q028::OUT1,S010-Q023,1,True,4,False,False,1,False,False,A3,1,False,False
A4,S010,S010-Q030,S010-Q030::OUT1,S010-Q025,22,False,3,False,True,22,False,False,A3,22,False,False
A4,S010,S010-Q032,S010-Q032::OUT1,S010-Q027,8,False,7,False,False,8,False,False,A3,5,False,True
A4,S010,S010-Q034,S010-Q034::OUT1,S010-Q029,4,True,1,False,False,4,False,False,A3,1,False,False
A4,S010,S010-Q036,S010-Q036::OUT1,S010-Q031,4,True,4,False,False,4,False,False,A3,3,False,False
A4,S010,S010-Q038,S010-Q038::OUT1,S010-Q033,10,False,16,False,False,10,False,False,A3,11,False,False
A4,S010,S010-Q040,S010-Q040::OUT1,S010-Q035,14,False,2,False,True,14,False,False,A3,15,False,False
A4,S010,S010-Q042,S010-Q042::OUT1,S010-Q037,2,True,6,True,False,2,False,False,A3,1,False,False
A4,S010,S010-Q044,S010-Q044::OUT1,S010-Q039,12,False,11,False,False,12,False,False,A3,13,False,False
A4,S010,S010-Q046,S010-Q046::OUT1,S010-Q041,20,False,10,False,False,20,False,False,A3,18,False,False
A4,S010,S010-Q048,S010-Q048::OUT1,S010-Q043,2,True,1,False,False,2,False,False,A3,1,False,False
A4,S010,S010-Q049,S010-Q049::OUT1,S010-Q043,1,True,2,False,False,1,False,False,A3,1,False,False
A4,S010,S010-Q050,S010-Q050::OUT1,S010-Q045,11,False,15,False,False,11,False,False,A3,13,False,False
A4,S010,S010-Q051,S010-Q051::OUT1,S010-Q038,17,False,23,False,False,17,False,False,A3,22,False,False
A4,S010,S010-Q052,S010-Q052::OUT1,S010-Q047,1,True,3,False,False,1,False,False,A3,1,False,False
A4,S010,S010-Q054,S010-Q054::OUT1,S010-Q049,8,False,1,False,True,8,False,False,A3,1,False,True
